0,0
0.0033405,0.0046055
0.016504,0.02201
0.034503,0.044338
0.056129,0.071067
0.084722,0.10899
0.12317,0.16396
0.16824,0.23057
0.21349,0.29751
0.25444,0.357
0.28803,0.40455
0.3157,0.44426
0.33818,0.48094
0.35751,0.51994
0.37439,0.56103
0.38897,0.59955
0.4014,0.63193
0.41159,0.65565
0.41999,0.67245
0.42617,0.6836
0.43009,0.69297
0.43146,0.70238
0.43133,0.71144
0.43081,0.7188
0.43067,0.72358
0.43105,0.72636
0.43156,0.72887
0.4315,0.73354
0.43027,0.74238
0.42843,0.75346
0.42675,0.76411
0.42585,0.77207
0.42584,0.77662
0.42617,0.7782
0.42555,0.77853
0.42176,0.77978
0.41491,0.78255
0.40644,0.78584
0.39867,0.78806
0.3928,0.78839
0.38872,0.78715
0.38543,0.78545
0.3814,0.78491
0.37609,0.786
0.37025,0.78792
0.36523,0.78913
0.36203,0.78846
0.36045,0.78565
0.35971,0.78012
0.35769,0.77089
0.3524,0.75702
0.34377,0.73896
0.33423,0.71921
0.32625,0.69964
0.32061,0.68026
0.31765,0.65799
0.31628,0.62659
0.31567,0.57866
0.31533,0.51527
0.31547,0.44576
0.31659,0.38131
0.31876,0.3268
0.32216,0.28514
0.32656,0.25122
0.33219,0.21953
0.33895,0.18426
0.34658,0.1458
0.35446,0.10932
0.36215,0.078514
0.36937,0.055392
0.37608,0.038052
0.38215,0.02471
0.38768,0.012316
0.39272,0.00044159
0.39747,-0.0098637
0.40206,-0.017397
0.40661,-0.021679
0.41119,-0.023138
0.41596,-0.022323
0.42112,-0.020429
0.42684,-0.018075
0.43284,-0.015426
0.43879,-0.012167
0.4444,-0.00808
0.44954,-0.0029034
0.45409,0.0039102
0.458,0.012978
0.46116,0.024968
0.46385,0.038705
0.46628,0.052772
0.46872,0.065945
0.47126,0.077735
0.4738,0.088818
0.47611,0.10093
0.47775,0.11695
0.47867,0.13731
0.47916,0.15994
0.47969,0.18165
0.48052,0.20027
0.4815,0.21604
0.48218,0.22981
0.48187,0.24349
0.48034,0.25802
0.47812,0.27268
0.47602,0.28619
0.47472,0.29728
0.47419,0.30609
0.4741,0.31247
0.47338,0.31715
0.47078,0.32043
0.46631,0.32276
0.46117,0.32438
0.45676,0.32544
0.4536,0.326
0.45187,0.3257
0.45088,0.32411
0.45004,0.32022
0.44906,0.31438
0.4482,0.30751
0.44789,0.30101
0.44835,0.29559
0.44968,0.29153
0.45173,0.28845
0.4546,0.28583
0.45814,0.28303
0.46225,0.27999
0.46661,0.27718
0.47109,0.27504
0.47589,0.27389
0.48175,0.2741
0.49047,0.27654
0.50299,0.28149
0.51938,0.28891
0.53675,0.29709
0.5529,0.30478
0.56686,0.31128
0.57865,0.31639
0.58937,0.32029
0.60011,0.32331
0.61131,0.32563
0.62241,0.32748
