0,0
0,0
0.0040233,0.0021505
0.011173,0.0059381
0.020522,0.011219
0.030702,0.01871
0.039923,0.029918
0.047221,0.04543
0.052717,0.064556
0.056925,0.0863
0.060355,0.11007
0.063357,0.13618
0.066127,0.16568
0.068839,0.19895
0.071716,0.23513
0.074979,0.27282
0.078831,0.31066
0.083567,0.34755
0.089881,0.38253
0.098847,0.41483
0.11094,0.44401
0.12584,0.46997
0.14309,0.49288
0.16259,0.51326
0.18513,0.53216
0.21216,0.551
0.24434,0.57064
0.28082,0.59093
0.32015,0.61123
0.36087,0.63083
0.40184,0.64897
0.44228,0.66443
0.48181,0.67559
0.52007,0.68171
0.55663,0.68322
0.59101,0.68103
0.62253,0.67632
0.65001,0.67058
0.67188,0.66553
0.68739,0.66224
0.69705,0.66076
0.70193,0.66066
0.70316,0.66136
0.70157,0.66231
0.69762,0.66294
0.69153,0.66273
0.68367,0.66143
0.67461,0.65902
0.66492,0.65562
0.65496,0.65139
0.64456,0.64669
0.63211,0.64244
0.61463,0.64008
0.59084,0.64028
0.56186,0.64266
0.52958,0.64645
0.49591,0.65067
0.46253,0.65414
0.4309,0.65553
0.40201,0.65406
0.37629,0.64977
0.35383,0.64312
0.33455,0.6345
0.31819,0.62375
0.30415,0.60892
0.29155,0.58644
0.27988,0.55485
0.26921,0.51565
0.25988,0.47137
0.25259,0.42465
0.24867,0.37816
0.24991,0.33446
0.25721,0.29519
0.27004,0.26078
0.28716,0.23104
0.30727,0.20554
0.32916,0.18393
0.3517,0.16609
0.37394,0.15195
0.39528,0.14125
0.41548,0.1335
0.43447,0.12816
0.45221,0.12474
0.46855,0.12273
0.48289,0.1215
0.4942,0.1203
0.50206,0.11872
0.50691,0.1169
0.50952,0.11543
0.51076,0.11592
0.51162,0.12194
0.51315,0.13849
0.51602,0.16817
0.52031,0.20958
0.52579,0.25944
0.53216,0.31426
0.53909,0.37069
0.5461,0.42474
0.55261,0.47185
0.55831,0.50953
0.56328,0.53785
0.5678,0.55776
0.57246,0.56983
0.57838,0.57334
0.58711,0.5666
0.59945,0.54905
0.61505,0.52229
0.63301,0.4888
0.65239,0.45106
0.67238,0.41119
0.69232,0.37118
0.7117,0.33283
0.73015,0.29729
0.74747,0.26501
0.76347,0.23614
0.77797,0.211
0.7906,0.19041
0.8009,0.17562
0.80865,0.16714
0.8141,0.1643
0.81774,0.16584
0.82019,0.17033
0.82227,0.17624
0.82498,0.18198
0.82914,0.18628
