0,0
0,0
0.00086842,-0.00028262
0.00267,-0.00066798
0.0054264,-0.00079673
0.0091123,0.0002256
0.01366,0.0038769
0.01899,0.011524
0.025043,0.023618
0.03179,0.039616
0.039234,0.05869
0.047462,0.080393
0.056494,0.10464
0.066462,0.13216
0.077425,0.16329
0.089328,0.19757
0.10203,0.23407
0.11537,0.27165
0.12919,0.30932
0.14333,0.34636
0.15768,0.38243
0.17214,0.41768
0.18663,0.45214
0.20108,0.48547
0.2155,0.51721
0.22993,0.54694
0.24459,0.57421
0.25982,0.59857
0.27604,0.61964
0.29344,0.63723
0.3119,0.65127
0.33106,0.66206
0.35052,0.67016
0.37007,0.67593
0.38971,0.67976
0.40964,0.68215
0.43005,0.68349
0.45092,0.68404
0.472,0.68385
0.49295,0.6829
0.51333,0.68095
0.53262,0.67759
0.55034,0.67239
0.56621,0.66508
0.58018,0.65576
0.59238,0.64477
0.6029,0.63263
0.61166,0.62005
0.61814,0.60814
0.62117,0.59859
0.61875,0.59384
0.61083,0.59437
0.59841,0.59934
0.58262,0.60773
0.56453,0.61849
0.54497,0.6306
0.52423,0.64302
0.50192,0.6546
0.47725,0.66424
0.44998,0.67127
0.42068,0.67532
0.39056,0.6768
0.36032,0.67573
0.33016,0.67161
0.29992,0.66361
0.26945,0.65113
0.2389,0.63416
0.20874,0.61338
0.1796,0.58974
0.15203,0.56411
0.1268,0.53688
0.10407,0.50759
0.084159,0.47476
0.067226,0.43775
0.053288,0.39701
0.0423,0.35366
0.034283,0.30893
0.02947,0.26392
0.028448,0.21948
0.032184,0.17628
0.041554,0.135
0.055451,0.095856
0.072998,0.059139
0.093306,0.02509
0.11557,-0.0059956
0.13913,-0.033657
0.16342,-0.057307
0.18803,-0.076469
0.2126,-0.091107
0.23684,-0.1015
0.26048,-0.10817
0.28344,-0.11203
0.30578,-0.11338
0.32787,-0.11206
0.35039,-0.10738
0.37393,-0.098825
0.3986,-0.086413
0.42408,-0.070712
0.44982,-0.052319
0.47516,-0.031196
0.49917,-0.0060045
0.52104,0.025079
0.54027,0.062995
0.5568,0.10714
0.57085,0.15596
0.58275,0.2076
0.59283,0.26026
0.60129,0.31217
0.60817,0.36141
0.61314,0.40538
0.61623,0.44279
0.61787,0.47403
0.61844,0.49955
0.61837,0.51978
0.61818,0.5349
0.61847,0.54482
0.61979,0.54937
0.62243,0.54872
0.62637,0.54353
0.63148,0.53446
0.63741,0.52262
0.64406,0.5085
0.65163,0.49152
0.66065,0.47028
0.67149,0.44379
0.68412,0.41218
0.69818,0.37658
0.71321,0.33854
0.72882,0.2997
0.74484,0.26231
0.76118,0.22852
0.77774,0.19946
0.79431,0.17535
0.81057,0.15585
0.82615,0.14042
0.84058,0.12848
0.85323,0.11958
0.8634,0.11337
0.8705,0.10954
