0,0
0.0024924,0.00066547
0.011838,0.003042
0.023747,0.0059547
0.036012,0.0090647
0.047528,0.012572
0.057743,0.017007
0.066414,0.02295
0.073553,0.030653
0.079419,0.039797
0.084436,0.049592
0.08905,0.059124
0.09363,0.067677
0.098405,0.074905
0.10349,0.080778
0.10893,0.085558
0.11475,0.089784
0.12099,0.094303
0.12769,0.10021
0.13491,0.1086
0.14265,0.11998
0.15081,0.13393
0.15917,0.14915
0.16751,0.16407
0.17567,0.17751
0.18357,0.18881
0.19122,0.19776
0.19874,0.20458
0.20641,0.20977
0.21466,0.21411
0.22414,0.21857
0.23551,0.22412
0.24914,0.23139
0.26464,0.24017
0.28111,0.24966
0.29749,0.25885
0.31292,0.26691
0.32688,0.27337
0.33916,0.27805
0.34983,0.28106
0.35913,0.28267
0.36741,0.2833
0.37514,0.28348
0.38284,0.28376
0.39085,0.28455
0.39925,0.2859
0.40779,0.28755
0.41611,0.28909
0.42387,0.29017
0.43086,0.29057
0.43691,0.29023
0.4419,0.28925
0.44559,0.28781
0.44756,0.28619
0.44724,0.28476
0.44412,0.28384
0.43812,0.28356
0.42985,0.28381
0.42042,0.28429
0.41103,0.28462
0.40261,0.28454
0.39565,0.28388
0.39029,0.28259
0.38632,0.28067
0.38318,0.27818
0.38005,0.27516
0.37593,0.27164
0.36996,0.26762
0.3618,0.26317
0.35193,0.2584
0.34139,0.25345
0.33132,0.24849
0.3226,0.2436
0.31573,0.23882
0.31078,0.2341
0.30754,0.22928
0.3056,0.22402
0.30439,0.21779
0.30324,0.20986
0.30153,0.19955
0.29896,0.18664
0.29565,0.17165
0.29208,0.15568
0.28884,0.13994
0.2864,0.12541
0.28502,0.11261
0.28479,0.10168
0.28575,0.092502
0.28794,0.084782
0.29147,0.078101
0.29661,0.071969
0.30359,0.065929
0.31247,0.059692
0.32287,0.053249
0.3341,0.04683
0.34537,0.040754
0.35608,0.035279
0.36589,0.030581
0.37466,0.026784
0.38245,0.024051
0.38946,0.022691
0.39595,0.023281
0.40229,0.026684
0.40882,0.033806
0.41577,0.045071
0.42309,0.059824
0.43053,0.076447
0.43777,0.093187
0.44455,0.10865
0.45072,0.12204
0.45623,0.13316
0.46113,0.1424
0.4655,0.15069
0.46948,0.15954
0.47322,0.17106
0.47686,0.18763
0.4805,0.21034
0.48417,0.23844
0.48781,0.26947
0.49134,0.30042
0.49469,0.32879
0.4978,0.35307
0.50067,0.37281
0.50329,0.3885
0.50564,0.4014
0.50769,0.41364
0.50938,0.42821
0.51063,0.44812
0.51141,0.47518
0.5118,0.5088
0.51192,0.54618
0.51196,0.58357
0.51206,0.61773
0.51233,0.6466
0.51277,0.6694
0.51337,0.68631
0.51402,0.69828
0.51455,0.70697
0.51469,0.71433
0.51418,0.72235
0.51285,0.73242
0.51075,0.74476
0.50817,0.75835
0.5055,0.77157
0.50308,0.78295
0.50113,0.79155
0.49974,0.79692
0.49883,0.7993
0.4982,0.79916
0.49752,0.79722
0.49632,0.79435
0.49407,0.79144
0.4904,0.78919
0.48536,0.78777
0.47943,0.78686
0.47331,0.78586
0.46768,0.78414
0.46297,0.78133
0.45936,0.77728
0.45683,0.77202
0.45523,0.76571
0.45427,0.75854
0.45356,0.75074
0.45268,0.74255
0.45125,0.73416
0.44915,0.7257
0.44658,0.7172
0.44392,0.70865
0.44157,0.70003
0.43979,0.69132
0.43866,0.68247
0.43817,0.67347
0.43818,0.66424
0.43846,0.65462
0.43874,0.64441
0.43871,0.63335
0.43818,0.62133
0.43717,0.60845
0.43591,0.59513
0.43471,0.58183
0.43381,0.5689
0.43338,0.55652
0.43347,0.5446
0.43405,0.53275
0.43505,0.52017
0.43636,0.50546
0.43784,0.48665
0.43936,0.46154
0.44084,0.42905
0.44225,0.39035
0.44364,0.34829
0.44508,0.30623
0.44663,0.26696
0.44835,0.2322
0.45027,0.20258
0.45246,0.17791
0.45505,0.15739
0.45825,0.13981
0.46247,0.12361
0.46807,0.1072
0.47525,0.089549
0.48379,0.070584
0.49313,0.051099
0.50257,0.032252
0.51151,0.015065
0.51957,0.00016447
0.5266,-0.012234
0.53263,-0.022226
0.53782,-0.03007
0.54246,-0.036203
0.54694,-0.041072
0.55162,-0.045087
0.55676,-0.048569
0.56237,-0.0517
0.56825,-0.054522
0.57405,-0.057
0.57951,-0.059079
0.58446,-0.060721
0.58888,-0.061904
0.59292,-0.062606
0.59683,-0.062798
0.60097,-0.062413
0.60573,-0.06136
0.61144,-0.059572
0.61822,-0.05707
0.62586,-0.053998
0.63391,-0.05061
0.64182,-0.047191
0.64912,-0.043983
