0,0
0,0
0.0018913,0.0018811
0.005458,0.0052674
0.010457,0.01003
0.016553,0.016544
0.023297,0.025751
0.030199,0.038863
0.036951,0.056513
0.043552,0.078433
0.050197,0.1029
0.05709,0.12901
0.0645,0.15607
0.072746,0.18359
0.082111,0.21118
0.092735,0.2385
0.1046,0.26516
0.11756,0.29063
0.13128,0.31477
0.14563,0.33746
0.16063,0.35874
0.17645,0.37882
0.19326,0.39792
0.2111,0.41617
0.22983,0.43344
0.24924,0.44952
0.26921,0.46445
0.29004,0.47824
0.31222,0.49097
0.33616,0.50273
0.36195,0.51355
0.38927,0.52344
0.41759,0.53225
0.44622,0.53993
0.47466,0.54653
0.50263,0.55195
0.52996,0.55604
0.55653,0.55871
0.58219,0.55998
0.6067,0.55999
0.62951,0.55896
0.64958,0.55752
0.66508,0.55665
0.67352,0.55751
0.67318,0.56089
0.66378,0.56705
0.64637,0.57562
0.62278,0.58597
0.59481,0.59734
0.56527,0.6087
0.53665,0.61903
0.5111,0.62747
0.48999,0.63344
0.47383,0.6368
0.46241,0.63771
0.45519,0.63648
0.45176,0.63325
0.45051,0.62835
0.44914,0.62151
0.44469,0.61204
0.43506,0.59948
0.41963,0.58388
0.39919,0.56567
0.3751,0.54539
0.34871,0.52304
0.32177,0.49825
0.29531,0.47001
0.27009,0.43777
0.24664,0.40175
0.22528,0.36279
0.20619,0.32203
0.18948,0.28056
0.17575,0.23973
0.1651,0.20074
0.15828,0.16478
0.15564,0.13258
0.15705,0.1044
0.16205,0.080096
0.17007,0.059384
0.18056,0.042005
0.19328,0.028105
0.20758,0.017098
0.22317,0.0088118
0.23977,0.002971
0.25708,-0.00075646
0.27482,-0.0027135
0.29275,-0.0032202
0.31065,-0.0025269
0.32826,-0.00084514
0.34545,0.0014867
0.36213,0.0043167
0.37825,0.0075221
0.39379,0.011009
0.40876,0.014729
0.42315,0.018724
0.43694,0.023359
0.45004,0.030285
0.46242,0.041593
0.47408,0.058273
0.48502,0.080117
0.4953,0.10629
0.50493,0.13592
0.51388,0.16855
0.5219,0.20499
0.52859,0.24706
0.53393,0.29486
0.53801,0.34751
0.54107,0.40353
0.54335,0.46119
0.54507,0.51868
0.54636,0.57387
0.54708,0.62242
0.54692,0.65836
0.54585,0.68013
0.5441,0.68835
0.54204,0.68467
0.54032,0.67089
0.54,0.64818
0.54272,0.61667
0.55156,0.57423
0.56768,0.52135
0.59009,0.46041
0.61759,0.3937
0.64877,0.32364
0.6823,0.25278
0.71693,0.18426
0.75151,0.12263
0.78457,0.076812
0.81538,0.049159
0.84376,0.037666
0.86961,0.039648
0.89279,0.051912
0.91303,0.070988
0.92979,0.093216
0.94238,0.11492
0.94978,0.13271
0.95306,0.14626
0.95304,0.156
0.95051,0.16254
0.94626,0.16657
0.94107,0.16883
0.93567,0.17002
0.93068,0.17073
